"circonscription","delegation","number","station_name","center_name"
"Gafsa","Sened","17020603801","م إبتدائية عليم السند  مكتب 1","م إبتدائية عليم السند  مكتب 1"
"Gafsa","Sened","17020603802","م إبتدائية عليم السند  مكتب 2","م إبتدائية عليم السند  مكتب 2"
"Gafsa","Sened","17020603901","م إبتدائية الذكارة السند - عليم  مكتب 1","م إبتدائية الذكارة السند - عليم  مكتب 1"
"Gafsa","Sened","17020604001","م إبتدائية منزل شيحاوي السند - عليم  مكتب 1","م إبتدائية منزل شيحاوي السند - عليم  مكتب 1"
"Gafsa","Sened","17020604101","م إبتدائية المناصرية السند - عليم  مكتب 1","م إبتدائية المناصرية السند - عليم  مكتب 1"
"Gafsa","Sened","17020604201","م إبتدائية بوفاس السند - عليم  مكتب 1","م إبتدائية بوفاس السند - عليم  مكتب 1"
"Gafsa","Sened","17020604301","م إبتدائية باطن عليم السند   مكتب 1","م إبتدائية باطن عليم السند   مكتب 1"
"Gafsa","El Ksar","17030104401","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 1","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 1"
"Gafsa","El Ksar","17030104402","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 2","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 2"
"Gafsa","El Ksar","17030104403","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 3","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 3"
"Gafsa","El Ksar","17030104404","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 4","م إبتدائية  4يسمبر 1952 قفصة - القصر  مكتب 4"
"Gafsa","El Ksar","17030104501","م إبتدائية طريق المحطة القصر   مكتب 1","م إبتدائية طريق المحطة القصر   مكتب 1"
"Gafsa","El Ksar","17030104502","م إبتدائية طريق المحطة القصر   مكتب 2","م إبتدائية طريق المحطة القصر   مكتب 2"
"Gafsa","El Ksar","17030104503","م إبتدائية طريق المحطة القصر   مكتب 3","م إبتدائية طريق المحطة القصر   مكتب 3"
"Gafsa","El Ksar","17030104504","م إبتدائية طريق المحطة القصر   مكتب 4","م إبتدائية طريق المحطة القصر   مكتب 4"
"Gafsa","El Ksar","17030104505","م إبتدائية طريق المحطة القصر   مكتب 5","م إبتدائية طريق المحطة القصر   مكتب 5"
"Gafsa","El Ksar","17030104601","م إبتدائية حي التحرير القصر  مكتب 1","م إبتدائية حي التحرير القصر  مكتب 1"
"Gafsa","El Ksar","17030104602","م إبتدائية حي التحرير القصر  مكتب 2","م إبتدائية حي التحرير القصر  مكتب 2"
"Gafsa","El Ksar","17030104603","م إبتدائية حي التحرير القصر  مكتب 3","م إبتدائية حي التحرير القصر  مكتب 3"
"Gafsa","El Ksar","17030104604","م إبتدائية حي التحرير القصر  مكتب 4","م إبتدائية حي التحرير القصر  مكتب 4"
"Gafsa","El Ksar","17030104701","م إبتدائية طريق المظيلة لالة القصر  مكتب 1","م إبتدائية طريق المظيلة لالة القصر  مكتب 1"
"Gafsa","El Ksar","17030104702","م إبتدائية طريق المظيلة لالة القصر  مكتب 2","م إبتدائية طريق المظيلة لالة القصر  مكتب 2"
"Gafsa","El Ksar","17030104801","م إبتدائية المروج القصر  مكتب 1","م إبتدائية المروج القصر  مكتب 1"
"Gafsa","El Ksar","17030104802","م إبتدائية المروج القصر  مكتب 2","م إبتدائية المروج القصر  مكتب 2"
"Gafsa","El Ksar","17030104803","م إبتدائية المروج القصر  مكتب 3","م إبتدائية المروج القصر  مكتب 3"
"Gafsa","El Ksar","17030104804","م إبتدائية المروج القصر  مكتب 4","م إبتدائية المروج القصر  مكتب 4"
"Gafsa","El Ksar","17030104805","م إبتدائية المروج القصر  مكتب 5","م إبتدائية المروج القصر  مكتب 5"
"Gafsa","El Ksar","17030104901","م إبتدائية عقيلة القصر   مكتب 1","م إبتدائية عقيلة القصر   مكتب 1"
"Gafsa","El Ksar","17030205001","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 1","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 1"
"Gafsa","El Ksar","17030205002","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 2","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 2"
"Gafsa","El Ksar","17030205003","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 3","م إبتدائية البساتين القصر - القصر الشرقية  مكتب 3"
"Gafsa","El Ksar","17030305101","م إبتدائية لالة القصر قفصة  مكتب 1","م إبتدائية لالة القصر قفصة  مكتب 1"
"Gafsa","El Ksar","17030305102","م إبتدائية لالة القصر قفصة  مكتب 2","م إبتدائية لالة القصر قفصة  مكتب 2"
"Gafsa","El Ksar","17030305103","م إبتدائية لالة القصر قفصة  مكتب 3","م إبتدائية لالة القصر قفصة  مكتب 3"
"Gafsa","El Ksar","17030305104","م إبتدائية لالة القصر قفصة  مكتب 4","م إبتدائية لالة القصر قفصة  مكتب 4"
"Gafsa","El Ksar","17030305105","م إبتدائية لالة القصر قفصة  مكتب 5","م إبتدائية لالة القصر قفصة  مكتب 5"
"Gafsa","El Ksar","17030305201","م إبتدائية الإنطلاقة القصر - لالة  مكتب 1","م إبتدائية الإنطلاقة القصر - لالة  مكتب 1"
"Gafsa","El Ksar","17030405301","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 1","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 1"
"Gafsa","El Ksar","17030405302","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 2","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 2"
"Gafsa","El Ksar","17030405303","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 3","م إبتدائية حي حشاد لالة القصر - حي حشاد  مكتب 3"
"Gafsa","El Ksar","17030505401","م إبتدائية عمرة القصر   مكتب 1","م إبتدائية عمرة القصر   مكتب 1"
"Gafsa","El Ksar","17030505501","م إبتدائية أولاد إمحمد القصر - عمرة  مكتب 1","م إبتدائية أولاد إمحمد القصر - عمرة  مكتب 1"
"Gafsa","El Ksar","17030505601","م إبتدائية أولاد تليجان القصر - عمرة  مكتب 1","م إبتدائية أولاد تليجان القصر - عمرة  مكتب 1"
"Gafsa","El Guettar","17040105701","م إبتدائية القطار - القطار الغربية  مكتب 1","م إبتدائية القطار - القطار الغربية  مكتب 1"
"Gafsa","El Guettar","17040105702","م إبتدائية القطار - القطار الغربية  مكتب 2","م إبتدائية القطار - القطار الغربية  مكتب 2"
"Gafsa","El Guettar","17040105801","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 1","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 1"
"Gafsa","El Guettar","17040105802","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 2","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 2"
"Gafsa","El Guettar","17040105803","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 3","م إبتدائية نهج احمد التليلي القطار - القطار الغربية  مكتب 3"
"Gafsa","El Guettar","17040105901","م إبتدائية الارطس القطار - القطار الغربية  مكتب 1","م إبتدائية الارطس القطار - القطار الغربية  مكتب 1"
"Gafsa","El Guettar","17040105902","م إبتدائية الارطس القطار - القطار الغربية  مكتب 2","م إبتدائية الارطس القطار - القطار الغربية  مكتب 2"
"Gafsa","El Guettar","17040106001","م إبتدائية ماجني القطار - القطار الغربية  مكتب 1","م إبتدائية ماجني القطار - القطار الغربية  مكتب 1"
"Gafsa","El Guettar","17040106101","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 1","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 1"
"Gafsa","El Guettar","17040106102","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 2","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 2"
"Gafsa","El Guettar","17040106103","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 3","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 3"
"Gafsa","El Guettar","17040106104","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 4","م إبتدائية عرباطة القطار - القطار الغربية  مكتب 4"
"Gafsa","El Guettar","17040206201","م إبتدائية نشيو القطار - القطار الشرقية  مكتب 1","م إبتدائية نشيو القطار - القطار الشرقية  مكتب 1"
"Gafsa","El Guettar","17040206202","م إبتدائية نشيو القطار - القطار الشرقية  مكتب 2","م إبتدائية نشيو القطار - القطار الشرقية  مكتب 2"
"Gafsa","El Guettar","17040206301","م إبتدائية العمائم القطار - القطار الشرقية  مكتب 1","م إبتدائية العمائم القطار - القطار الشرقية  مكتب 1"
"Gafsa","El Guettar","17040206401","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 1","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 1"
"Gafsa","El Guettar","17040206402","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 2","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 2"
"Gafsa","El Guettar","17040206403","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 3","م إبتدائية الواحة القطار - القطار الشرقية  مكتب 3"
"Gafsa","El Guettar","17040306501","م إبتدائية اولاد بوعمران1 القطار - العنق  مكتب 1","م إبتدائية اولاد بوعمران1 القطار - العنق  مكتب 1"
"Gafsa","El Guettar","17040306502","م إبتدائية اولاد بوعمران1 القطار - العنق  مكتب 2","م إبتدائية اولاد بوعمران1 القطار - العنق  مكتب 2"
"Gafsa","El Guettar","17040306601","م إبتدائية اولاد بوعمران 2 القطار - العنق  مكتب 1","م إبتدائية اولاد بوعمران 2 القطار - العنق  مكتب 1"
